id,government_id,diagnosed_date,age,gender,detected_city,detected_district,detected_state,nationality,current_status,status_change_date,notes
3851,US-688547,15/12/2022,82,F,Josephville,New David,Iowa,USA,Recovered,29/11/2023,N/A
3852,US-570778,03/12/2023,,,Jonathanland,Bairdchester,Vermont,USA,Recovered,28/08/2023,N/A
3853,US-143428,12/08/2023,57,F,South Frances,North Jenniferburgh,Missouri,USA,Hospitalized,10/01/2023,N/A
3854,US-373657,22/06/2023,9,F,West Christine,East Nicoleport,Texas,USA,Recovered,22/05/2023,N/A
3855,US-981467,03/11/2023,65,F,East Laurenburgh,New Donaldland,Ohio,USA,Deceased,14/11/2023,N/A
3856,US-99327,24/04/2023,19,F,West Michaeltown,Port Tinastad,Texas,USA,Recovered,28/11/2023,N/A
3857,US-893120,23/05/2023,47,M,Turnerton,Murphyport,Maine,USA,Hospitalized,18/12/2022,N/A
3858,US-846668,16/03/2023,27,,South Melissamouth,Haysbury,Maryland,USA,Deceased,05/10/2023,N/A
3859,US-634172,24/07/2023,,F,Haleview,Williamsberg,Virginia,USA,Recovered,16/04/2023,N/A
3860,US-274608,18/11/2023,,F,South Josemouth,Reedtown,Maine,USA,Recovered,07/06/2023,N/A
3861,US-779371,15/05/2023,,M,Port Chadburgh,South Bradley,Maryland,USA,Deceased,29/08/2023,N/A
3862,US-582873,19/10/2023,,M,New Dennis,Angelaburgh,North Dakota,USA,Recovered,27/02/2023,N/A
3863,US-929759,09/03/2023,47,M,West Sarah,North Renee,Oklahoma,USA,Hospitalized,24/10/2023,N/A
3864,US-899583,06/12/2023,76,F,East Diamond,North Hunter,Montana,USA,Deceased,10/07/2023,N/A
3865,US-669918,09/01/2023,52,,Donnaside,Markmouth,North Carolina,USA,Deceased,25/11/2023,N/A
3866,US-890659,26/01/2023,37,F,Port Jeremyland,West Melissamouth,Utah,USA,Recovered,17/03/2023,N/A
3867,US-974818,07/03/2023,12,F,New Scottberg,Ianmouth,Missouri,USA,Recovered,23/09/2023,N/A
3868,US-755497,21/04/2023,,,Padillaport,North Timothy,Rhode Island,USA,Recovered,15/01/2023,N/A
3869,US-247389,01/09/2023,23,F,Youngland,Edwinland,Arizona,USA,Recovered,21/02/2023,N/A
3870,US-178046,08/12/2023,,M,Crawfordton,Simsville,Pennsylvania,USA,Deceased,08/06/2023,N/A
3871,US-170953,26/06/2023,,F,Mitchellberg,North Daniel,Minnesota,USA,Hospitalized,04/11/2023,N/A
3872,US-880642,28/12/2022,15,M,Lake Douglasmouth,Flemingfort,Utah,USA,Deceased,20/09/2023,N/A
3873,US-457323,13/07/2023,74,F,Amandaburgh,Saundersside,Nevada,USA,Recovered,29/07/2023,N/A
3874,US-909298,07/11/2023,36,,Hoodland,Dalebury,Rhode Island,USA,Hospitalized,30/07/2023,N/A
3875,US-251793,15/04/2023,92,F,New Christianbury,Danachester,Minnesota,USA,Hospitalized,20/12/2022,N/A
3876,US-6015,11/09/2023,,F,Alanchester,North Taylor,Indiana,USA,Recovered,08/05/2023,N/A
3877,US-938248,30/05/2023,,M,East Nicholas,Matafurt,Delaware,USA,Deceased,03/01/2023,N/A
3878,US-257003,22/07/2023,31,F,Smithmouth,East Amandaville,California,USA,Hospitalized,21/08/2023,N/A
3879,US-389222,05/08/2023,,M,East Baileytown,Walkertown,Indiana,USA,Recovered,16/10/2023,N/A
3880,US-447373,18/04/2023,85,M,Millerburgh,East Carolynfort,New York,USA,Recovered,31/12/2022,N/A
3881,US-82678,07/02/2023,,F,South Sharon,Carrolltown,Hawaii,USA,Deceased,08/03/2023,N/A
3882,US-58194,24/09/2023,66,M,Holdenton,Brianhaven,Rhode Island,USA,Recovered,10/05/2023,N/A
3883,US-899643,26/12/2022,38,M,South Randall,New Colinfort,Nevada,USA,Deceased,19/09/2023,N/A
3884,US-617365,30/08/2023,67,F,East Rebeccashire,Andersonport,Alabama,USA,Hospitalized,17/12/2022,N/A
3885,US-305408,09/07/2023,,M,East Jason,Karenhaven,Missouri,USA,Recovered,05/05/2023,N/A
3886,US-126504,14/02/2023,,M,Lake Karl,South Patricia,Hawaii,USA,Deceased,02/01/2023,N/A
3887,US-994074,29/03/2023,95,M,Williamsbury,Petersonfurt,Virginia,USA,Hospitalized,25/02/2023,N/A
3888,US-852332,24/12/2022,76,M,East David,Lake Paulastad,Wisconsin,USA,Recovered,13/07/2023,N/A
3889,US-255671,07/08/2023,2,M,Mclaughlinton,Davisfurt,Utah,USA,Recovered,13/06/2023,N/A
3890,US-941845,02/04/2023,,F,Brianaton,Andersonbury,Ohio,USA,Deceased,11/06/2023,N/A
3891,US-581578,27/12/2022,99,F,Timothymouth,Port Scottton,Mississippi,USA,Hospitalized,03/08/2023,N/A
3892,US-289221,12/04/2023,,F,Farmerfort,West Tiffany,Virginia,USA,Recovered,27/03/2023,N/A
3893,US-103584,14/06/2023,61,M,Robbinsberg,North Paul,Hawaii,USA,Hospitalized,18/02/2023,N/A
3894,US-810878,16/07/2023,80,F,Kimberlymouth,Valdezfurt,Mississippi,USA,Hospitalized,06/08/2023,N/A
3895,US-339861,18/01/2023,68,M,Jasonton,Port Stephanie,Indiana,USA,Deceased,05/11/2023,N/A
3896,US-331875,09/10/2023,,M,Joelburgh,East Courtneychester,Kentucky,USA,Hospitalized,02/02/2023,N/A
3897,US-606321,29/06/2023,82,F,Lake Ericton,North Jennifer,Wyoming,USA,Deceased,15/08/2023,N/A
3898,US-379054,06/05/2023,36,F,Ramirezmouth,North Laurieside,New York,USA,Deceased,16/03/2023,N/A
3899,US-259754,21/10/2023,24,M,South Darlene,Lake Toddbury,Indiana,USA,Recovered,28/06/2023,N/A
3900,US-809856,25/05/2023,28,M,Kevinstad,Holmesside,Alabama,USA,Recovered,11/03/2023,N/A
3901,US-547196,12/10/2023,9,F,New Amy,West Diana,Iowa,USA,Recovered,15/03/2023,N/A
3902,US-934,31/08/2023,67,M,Bryanfurt,Port Williamville,Nevada,USA,Recovered,29/06/2023,N/A
3903,US-240740,22/08/2023,,M,South Valerie,Watsonstad,Maryland,USA,Deceased,20/06/2023,N/A
3904,US-413658,12/10/2023,,F,New Jerry,Williamstown,Michigan,USA,Deceased,27/04/2023,N/A
3905,US-931914,24/07/2023,66,M,North Lorichester,New Erica,North Dakota,USA,Recovered,30/10/2023,N/A
3906,US-106592,09/11/2023,,M,Grayfort,Port Annehaven,Illinois,USA,Hospitalized,30/01/2023,N/A
3907,US-787125,08/11/2023,,M,East Christopherberg,Tiffanyfurt,Nebraska,USA,Deceased,25/05/2023,N/A
3908,US-952916,10/10/2023,,M,Loveton,Katherinefort,Hawaii,USA,Hospitalized,11/06/2023,N/A
3909,US-127039,15/10/2023,92,M,Johnmouth,South Jennifer,Colorado,USA,Deceased,03/07/2023,N/A
3910,US-482725,30/04/2023,92,F,South Justinside,Lake Tiffanymouth,Alabama,USA,Recovered,15/08/2023,N/A
3911,US-597909,04/01/2023,99,,North Brendahaven,South Amandatown,Alabama,USA,Recovered,28/08/2023,N/A
3912,US-977559,07/11/2023,95,M,Morrisonchester,Lake Amber,South Dakota,USA,Deceased,31/05/2023,N/A
3913,US-966032,21/12/2022,38,F,Davidborough,Freemanburgh,Rhode Island,USA,Deceased,26/03/2023,N/A
3914,US-946745,23/07/2023,15,F,South Meganville,Christinamouth,Wisconsin,USA,Deceased,07/08/2023,N/A
3915,US-311695,20/03/2023,,M,Sotohaven,Ramirezfurt,Maryland,USA,Hospitalized,03/01/2023,N/A
3916,US-840778,31/07/2023,10,M,Leeberg,Laurastad,Massachusetts,USA,Recovered,16/07/2023,N/A
3917,US-275950,23/06/2023,64,M,South Edwardtown,West Garyview,New York,USA,Recovered,15/04/2023,N/A
3918,US-365017,05/03/2023,,F,Port Angel,West Haley,Maine,USA,Hospitalized,16/08/2023,N/A
3919,US-506733,17/05/2023,,F,Wallsstad,Hessport,Illinois,USA,Recovered,14/11/2023,N/A
3920,US-589119,15/08/2023,,M,Lake John,Lake Courtney,Alaska,USA,Hospitalized,14/01/2023,N/A
3921,US-675241,19/09/2023,35,,Cameronport,Gilesfort,Kentucky,USA,Deceased,21/06/2023,N/A
3922,US-961842,12/02/2023,44,M,North Christine,Port Carlfurt,Michigan,USA,Recovered,29/04/2023,N/A
3923,US-537384,02/07/2023,74,M,New Bethanyland,Angelabury,Mississippi,USA,Recovered,28/10/2023,N/A
3924,US-305510,27/08/2023,81,M,West Shelby,New Jennifer,North Dakota,USA,Recovered,11/06/2023,N/A
3925,US-932252,15/02/2023,69,,South Shirley,Lake Amandastad,Connecticut,USA,Deceased,16/11/2023,N/A
3926,US-107511,13/10/2023,45,M,North Morgan,Amyfort,California,USA,Hospitalized,21/01/2023,N/A
3927,US-620648,06/09/2023,2,F,Jenniferville,Joseborough,Kansas,USA,Recovered,27/11/2023,N/A
3928,US-838729,01/04/2023,,M,West Beth,West Barbara,Mississippi,USA,Deceased,29/09/2023,N/A
3929,US-278479,14/09/2023,99,F,East Melissa,Berrybury,Delaware,USA,Hospitalized,12/06/2023,N/A
3930,US-857434,20/10/2023,57,F,East Jodi,Lynchburgh,Alabama,USA,Hospitalized,20/02/2023,N/A
3931,US-49154,26/05/2023,,M,South Brian,Lake Christine,Nevada,USA,Hospitalized,03/05/2023,N/A
3932,US-986120,24/08/2023,,F,New Anna,South Ambertown,Iowa,USA,Recovered,18/04/2023,N/A
3933,US-256072,25/07/2023,55,F,North Kristinamouth,North Crystalmouth,New York,USA,Recovered,23/01/2023,N/A
3934,US-343157,30/04/2023,70,F,Robertchester,Royville,Hawaii,USA,Hospitalized,20/04/2023,N/A
3935,US-516749,04/08/2023,16,F,Allisonburgh,Christinachester,North Dakota,USA,Hospitalized,26/04/2023,N/A
3936,US-851331,17/05/2023,62,,Jeffreymouth,Jenniferchester,Delaware,USA,Hospitalized,12/12/2022,N/A
3937,US-273750,03/03/2023,,M,New Reneeview,South Christopher,Illinois,USA,Deceased,03/11/2023,N/A
3938,US-41942,18/12/2022,90,M,Port Jaychester,East Timothymouth,South Carolina,USA,Recovered,28/01/2023,N/A
3939,US-191041,10/11/2023,,F,Hartchester,South David,Arizona,USA,Deceased,13/11/2023,N/A
3940,US-138407,26/09/2023,,M,Turnerland,New Brendanside,Washington,USA,Hospitalized,13/06/2023,N/A
3941,US-733975,20/03/2023,,M,Jasonhaven,Cartertown,Arkansas,USA,Hospitalized,03/09/2023,N/A
3942,US-44453,08/05/2023,63,F,East Deborahland,South Jacob,Indiana,USA,Deceased,22/08/2023,N/A
3943,US-101723,03/12/2023,73,F,Lake Vanessafort,Robertville,California,USA,Recovered,04/10/2023,N/A
3944,US-615372,16/01/2023,47,M,Patrickberg,Brownshire,New Hampshire,USA,Hospitalized,01/09/2023,N/A
3945,US-837664,25/08/2023,5,F,East Rhondamouth,Nicholasmouth,Minnesota,USA,Recovered,20/10/2023,N/A
3946,US-81835,04/07/2023,36,M,Michaelfort,Mortonfort,Rhode Island,USA,Hospitalized,27/02/2023,N/A
3947,US-410957,24/10/2023,61,M,Waretown,Mullinsfurt,Florida,USA,Recovered,28/10/2023,N/A
3948,US-807983,04/04/2023,,M,Coletown,Richardside,Wisconsin,USA,Deceased,23/03/2023,N/A
3949,US-425013,21/07/2023,93,F,Matthewport,New James,Nevada,USA,Deceased,29/10/2023,N/A
3950,US-788201,17/10/2023,,M,East Jason,Laurenborough,Mississippi,USA,Hospitalized,17/04/2023,N/A
3951,US-907984,22/11/2023,26,F,Mckenzieborough,Jonesport,Massachusetts,USA,Deceased,23/02/2023,N/A
3952,US-401911,23/12/2022,,F,Lake Robert,East Ellen,California,USA,Recovered,11/04/2023,N/A
3953,US-147059,25/09/2023,99,F,Port Megan,New Joshua,Kentucky,USA,Recovered,05/12/2023,N/A
3954,US-211499,27/01/2023,,F,Caitlynside,South Elizabethland,Virginia,USA,Hospitalized,08/09/2023,N/A
3955,US-335941,30/09/2023,,M,West Jenniferburgh,East Robinmouth,Minnesota,USA,Recovered,15/08/2023,N/A
3956,US-186226,22/10/2023,59,M,Port John,Perryberg,California,USA,Hospitalized,08/11/2023,N/A
3957,US-63214,26/04/2023,32,M,Savannahshire,West Joe,Wisconsin,USA,Deceased,20/08/2023,N/A
3958,US-891202,07/12/2023,53,F,Mathewhaven,Port David,Idaho,USA,Deceased,11/09/2023,N/A
3959,US-536120,15/07/2023,,,Mcguireview,Saundersfort,North Dakota,USA,Recovered,27/10/2023,N/A
3960,US-10216,08/11/2023,4,,Trujillobury,Mercadofurt,North Dakota,USA,Hospitalized,19/05/2023,N/A
3961,US-419901,08/09/2023,66,M,Sanchezview,Diazport,Indiana,USA,Hospitalized,22/08/2023,N/A
3962,US-748144,15/01/2023,38,M,East Christopherbury,New Curtis,Florida,USA,Deceased,17/05/2023,N/A
3963,US-37934,17/05/2023,48,F,West Lindastad,Bishopmouth,North Carolina,USA,Hospitalized,16/06/2023,N/A
3964,US-177810,19/03/2023,79,F,Ryanfurt,East Jacobtown,Louisiana,USA,Deceased,09/03/2023,N/A
3965,US-579686,09/01/2023,,M,Ashleyburgh,Brandychester,Alabama,USA,Recovered,16/09/2023,N/A
3966,US-761058,06/10/2023,8,M,South Craigview,Maryville,Alabama,USA,Hospitalized,13/09/2023,N/A
3967,US-499471,09/10/2023,,F,Amandafurt,Smithberg,Georgia,USA,Deceased,08/02/2023,N/A
3968,US-911801,13/05/2023,,M,Bobbury,Port Danielport,Illinois,USA,Hospitalized,28/12/2022,N/A
3969,US-52177,26/05/2023,26,F,East Elizabethberg,Johnsonmouth,Wisconsin,USA,Hospitalized,25/02/2023,N/A
3970,US-342746,03/08/2023,27,M,North Christinestad,Dustinfort,New Mexico,USA,Hospitalized,01/04/2023,N/A
3971,US-461018,21/08/2023,,F,Lake Karenchester,Taylorport,Illinois,USA,Hospitalized,11/07/2023,N/A
3972,US-330613,29/08/2023,35,,Kaneside,Toddfurt,Wyoming,USA,Hospitalized,27/03/2023,N/A
3973,US-335848,21/06/2023,,F,Arthurfort,Smithport,Mississippi,USA,Recovered,22/12/2022,N/A
3974,US-70150,16/10/2023,16,,Andreastad,Garciaburgh,West Virginia,USA,Recovered,29/04/2023,N/A
3975,US-423051,25/09/2023,61,F,Thomasfurt,New Sarah,Nevada,USA,Recovered,21/01/2023,N/A
3976,US-741131,08/07/2023,9,F,Nancyside,Jamesmouth,Rhode Island,USA,Deceased,24/01/2023,N/A
3977,US-258394,16/04/2023,75,F,Port Amybury,Jayland,Montana,USA,Deceased,25/07/2023,N/A
3978,US-572247,24/12/2022,82,F,Lake Roberthaven,East Jenniferbury,New York,USA,Deceased,29/03/2023,N/A
3979,US-91131,27/12/2022,,F,New Thomas,Lake Caitlin,Wyoming,USA,Hospitalized,21/08/2023,N/A
3980,US-855715,20/07/2023,74,F,Joelport,Joneshaven,Colorado,USA,Hospitalized,30/10/2023,N/A
3981,US-966443,17/05/2023,83,M,Lake Rebeccashire,Jeffreyport,Texas,USA,Hospitalized,13/06/2023,N/A
3982,US-227409,17/03/2023,45,F,Clarkside,Lake Janetshire,Alabama,USA,Recovered,15/11/2023,N/A
3983,US-329419,07/08/2023,83,M,Higginsstad,Austinbury,New Jersey,USA,Deceased,08/05/2023,N/A
3984,US-527233,20/03/2023,39,F,North Julie,West Thomasport,New York,USA,Recovered,11/01/2023,N/A
3985,US-976884,04/06/2023,75,F,Williamschester,Davisside,Georgia,USA,Deceased,16/03/2023,N/A
3986,US-83340,10/12/2022,63,F,Katiefurt,Meganborough,Ohio,USA,Recovered,19/02/2023,N/A
3987,US-922734,29/08/2023,23,F,Ericville,Daniellebury,Iowa,USA,Hospitalized,15/04/2023,N/A
3988,US-421791,10/06/2023,,M,East Jessica,Port Kyleton,New York,USA,Deceased,08/01/2023,N/A
3989,US-995237,05/02/2023,48,M,West Tim,Leslieberg,New Mexico,USA,Recovered,09/04/2023,N/A
3990,US-759231,18/02/2023,1,F,Smithshire,Obrienstad,Kansas,USA,Hospitalized,04/04/2023,N/A
3991,US-331063,27/06/2023,36,F,Hernandeztown,East Staceyshire,Washington,USA,Deceased,09/09/2023,N/A
3992,US-542523,08/01/2023,38,F,West Melissa,Port Karachester,Maine,USA,Recovered,26/01/2023,N/A
3993,US-595212,12/09/2023,19,F,East Jonathan,Kristenbury,Kentucky,USA,Hospitalized,14/02/2023,N/A
3994,US-397618,05/06/2023,94,F,Kerrhaven,Martinezbury,Ohio,USA,Deceased,16/11/2023,N/A
3995,US-994470,03/08/2023,78,F,Courtneychester,New Kevinville,Delaware,USA,Recovered,20/08/2023,N/A
3996,US-960929,06/02/2023,34,M,Yorkhaven,Port Samantha,Pennsylvania,USA,Hospitalized,09/11/2023,N/A
3997,US-291261,16/12/2022,16,M,Lake Ericfort,Patriciafort,Delaware,USA,Deceased,29/01/2023,N/A
3998,US-322392,28/01/2023,16,F,Callahanfort,Ashleyberg,Kentucky,USA,Deceased,04/01/2023,N/A
3999,US-398820,05/12/2023,,F,East Jessica,Noahhaven,New Hampshire,USA,Hospitalized,02/12/2023,N/A
4000,US-163233,05/11/2023,,M,Tammyport,Port Jason,Iowa,USA,Deceased,04/09/2023,N/A
4001,US-818813,14/05/2023,,,Burgessstad,Thomasburgh,Florida,USA,Deceased,08/03/2023,N/A
4002,US-885414,03/03/2023,39,M,Amandamouth,Thomashaven,Minnesota,USA,Recovered,30/01/2023,N/A
4003,US-110464,04/10/2023,58,M,Stoneshire,New Tiffanyside,Arizona,USA,Deceased,04/02/2023,N/A
4004,US-155320,21/01/2023,97,F,South Justinfort,Jamieport,New Jersey,USA,Recovered,10/04/2023,N/A
4005,US-527221,01/10/2023,29,F,Mitchelltown,Nicholasview,Utah,USA,Deceased,24/09/2023,N/A
4006,US-339234,01/03/2023,1,,West Jamiemouth,Lake Emily,Maine,USA,Deceased,13/09/2023,N/A
4007,US-253440,25/03/2023,,,Paulside,Henryton,Hawaii,USA,Recovered,27/04/2023,N/A
4008,US-378426,20/03/2023,77,F,Tatemouth,Tracyview,Louisiana,USA,Hospitalized,10/03/2023,N/A
4009,US-710909,10/12/2022,85,M,Lake Kristi,Kellyborough,South Carolina,USA,Recovered,03/03/2023,N/A
4010,US-98,06/12/2023,,F,Port Steven,Thomasport,Iowa,USA,Deceased,19/09/2023,N/A
4011,US-989756,13/11/2023,,F,Erinberg,Lake Joshua,Missouri,USA,Recovered,12/11/2023,N/A
4012,US-844605,12/11/2023,,F,New John,Aprilburgh,New Jersey,USA,Recovered,19/01/2023,N/A
4013,US-727562,10/06/2023,97,F,Calebhaven,Lake Petershire,Indiana,USA,Deceased,12/12/2022,N/A
4014,US-130047,04/04/2023,35,M,North Jamesside,Lake Jacob,New Jersey,USA,Recovered,10/08/2023,N/A
4015,US-221031,22/01/2023,,M,Martinhaven,Allenhaven,South Carolina,USA,Recovered,07/06/2023,N/A
4016,US-347000,16/01/2023,16,M,New Michelle,Tiffanymouth,Idaho,USA,Deceased,29/10/2023,N/A
4017,US-894407,20/01/2023,13,F,South Richardmouth,North Wendyberg,Kentucky,USA,Deceased,04/07/2023,N/A
4018,US-524155,04/09/2023,43,M,Port Jane,Darleneberg,Delaware,USA,Hospitalized,26/01/2023,N/A
4019,US-589663,21/11/2023,79,M,Port Andrew,Stanleyport,Texas,USA,Recovered,04/09/2023,N/A
4020,US-484129,17/04/2023,27,M,Chadshire,Mataborough,Massachusetts,USA,Deceased,06/10/2023,N/A
4021,US-828184,14/07/2023,96,M,Suzanneshire,East Coreymouth,Iowa,USA,Recovered,15/04/2023,N/A
4022,US-746535,04/06/2023,37,F,Sullivanshire,Port Nathanielburgh,Rhode Island,USA,Hospitalized,18/11/2023,N/A
4023,US-303909,08/09/2023,99,,Karenburgh,Saraberg,Missouri,USA,Recovered,21/11/2023,N/A
4024,US-21993,18/09/2023,59,F,Mitchellmouth,Lake Margaret,Rhode Island,USA,Deceased,21/01/2023,N/A
4025,US-984353,18/01/2023,56,F,North Judystad,Fosterfurt,Arkansas,USA,Deceased,21/04/2023,N/A
4026,US-69851,07/06/2023,55,,Lake Joanville,Reidbury,Nebraska,USA,Deceased,05/11/2023,N/A
4027,US-693075,03/09/2023,70,F,Jasonberg,South Aprilstad,Arizona,USA,Recovered,23/09/2023,N/A
4028,US-464382,08/12/2023,,M,Lake Richardton,Lake Jennifer,Texas,USA,Hospitalized,17/09/2023,N/A
4029,US-691737,30/05/2023,,F,Lake Donaldshire,Lake John,Washington,USA,Deceased,07/06/2023,N/A
4030,US-434755,04/04/2023,18,F,Carterland,Lake Christopherview,Tennessee,USA,Deceased,25/08/2023,N/A
4031,US-2787,07/11/2023,40,M,Lake Brianport,South Erik,Vermont,USA,Hospitalized,16/12/2022,N/A
4032,US-910190,29/09/2023,15,M,New Katie,East Derrickland,Delaware,USA,Hospitalized,22/09/2023,N/A
4033,US-972866,20/02/2023,84,,Brownville,Elizabethchester,Virginia,USA,Deceased,07/09/2023,N/A
4034,US-476358,04/02/2023,33,M,Martinfort,South David,New York,USA,Recovered,01/08/2023,N/A
4035,US-897477,03/05/2023,3,F,Whitebury,Campbelltown,Montana,USA,Deceased,16/02/2023,N/A
4036,US-282398,31/03/2023,69,M,Schmidtshire,Lisatown,New Hampshire,USA,Recovered,19/03/2023,N/A
4037,US-570392,17/08/2023,7,M,North Barry,South Erin,New Jersey,USA,Recovered,17/05/2023,N/A
4038,US-823687,05/05/2023,,M,Masonfurt,Paulland,South Carolina,USA,Recovered,21/05/2023,N/A
4039,US-818082,27/10/2023,,,Jamesville,Bradleymouth,Hawaii,USA,Deceased,21/08/2023,N/A
4040,US-496992,18/03/2023,18,M,South Patrick,New Barryshire,Wisconsin,USA,Hospitalized,14/01/2023,N/A
4041,US-740649,07/07/2023,87,F,North Michaelmouth,New Luis,New Hampshire,USA,Recovered,16/01/2023,N/A
4042,US-211977,27/10/2023,57,M,Jacksonburgh,East Karenburgh,Minnesota,USA,Recovered,27/02/2023,N/A
4043,US-97352,22/06/2023,91,M,South Michaelland,Jacksonside,New Hampshire,USA,Deceased,11/10/2023,N/A
4044,US-718130,06/02/2023,62,M,Dianafurt,New Kristenstad,Michigan,USA,Hospitalized,19/09/2023,N/A
4045,US-577777,26/06/2023,90,F,Reedborough,Jillmouth,New York,USA,Deceased,20/06/2023,N/A
4046,US-211294,20/05/2023,,F,South Todd,North Maryview,Kentucky,USA,Hospitalized,26/12/2022,N/A
4047,US-966941,26/06/2023,88,M,Kellyton,Ashleyburgh,Colorado,USA,Deceased,20/11/2023,N/A
4048,US-97818,25/10/2023,,M,Port Maxwell,Mcleanfurt,South Carolina,USA,Hospitalized,29/04/2023,N/A
4049,US-539353,04/07/2023,46,M,Lake John,Clarkefurt,Kentucky,USA,Recovered,01/06/2023,N/A
4050,US-34520,16/08/2023,30,M,Melissamouth,New Benjaminview,Nebraska,USA,Recovered,12/10/2023,N/A
4051,US-405974,09/08/2023,,M,Alexandermouth,Reidberg,South Carolina,USA,Deceased,12/12/2022,N/A
4052,US-696692,02/06/2023,,M,Huffchester,Cynthiahaven,Georgia,USA,Hospitalized,25/08/2023,N/A
4053,US-739585,10/03/2023,,F,Nicholasfort,Mariaberg,Iowa,USA,Recovered,17/11/2023,N/A
4054,US-651997,02/10/2023,43,F,Geoffreystad,Goodfurt,Massachusetts,USA,Recovered,16/01/2023,N/A
4055,US-575191,07/07/2023,41,M,New Johnmouth,East Stephanie,West Virginia,USA,Recovered,30/04/2023,N/A
4056,US-32329,18/04/2023,81,,Lake Adamstad,Port Paul,Virginia,USA,Recovered,09/03/2023,N/A
4057,US-576109,31/07/2023,,M,North Andrewport,Deanfurt,Colorado,USA,Hospitalized,11/02/2023,N/A
4058,US-242585,14/03/2023,,M,Port Edwardborough,Lake Charles,Arkansas,USA,Recovered,23/07/2023,N/A
4059,US-569294,31/10/2023,57,M,East Stephenshire,Port Sierra,Iowa,USA,Recovered,14/06/2023,N/A
4060,US-191526,11/02/2023,96,M,New Tracy,Lyonsside,Montana,USA,Recovered,21/01/2023,N/A
4061,US-251559,31/12/2022,,F,West Charleschester,South Kevin,Delaware,USA,Deceased,17/06/2023,N/A
4062,US-756795,26/11/2023,41,F,Stephanieside,Whiteview,Nevada,USA,Recovered,13/02/2023,N/A
4063,US-646615,18/03/2023,28,F,Jamesmouth,Clarkechester,Idaho,USA,Hospitalized,20/12/2022,N/A
4064,US-982328,02/02/2023,,M,Lake Bethanyview,East Jonathan,North Carolina,USA,Deceased,22/06/2023,N/A
4065,US-882720,30/05/2023,29,M,Joelborough,West Seanstad,Louisiana,USA,Hospitalized,23/05/2023,N/A
4066,US-736524,07/07/2023,,,East Terrichester,Mccoyhaven,Florida,USA,Deceased,12/07/2023,N/A
4067,US-952233,09/05/2023,1,F,Lake Brianview,Banksside,Oklahoma,USA,Recovered,08/04/2023,N/A
4068,US-802282,13/06/2023,2,M,West Daniel,West Bernardbury,California,USA,Recovered,11/11/2023,N/A
4069,US-592791,07/12/2023,79,F,Jamesville,North Josephburgh,Nevada,USA,Recovered,27/07/2023,N/A
4070,US-605143,14/01/2023,,M,Rogersbury,Kristinchester,Oklahoma,USA,Recovered,09/08/2023,N/A
4071,US-202387,20/05/2023,64,M,Lake Vickieville,North Davidview,Missouri,USA,Hospitalized,19/11/2023,N/A
4072,US-341784,02/07/2023,91,M,South Dannyland,North Damonside,Washington,USA,Recovered,17/09/2023,N/A
4073,US-816200,05/03/2023,68,F,Stevenland,Bensonchester,Virginia,USA,Deceased,13/05/2023,N/A
4074,US-739800,03/04/2023,38,M,Thompsonshire,Lopezberg,Vermont,USA,Deceased,10/06/2023,N/A
4075,US-45611,06/07/2023,53,F,Justinbury,Riosberg,Michigan,USA,Hospitalized,07/09/2023,N/A
4076,US-604289,14/06/2023,39,F,Tashastad,Josephside,Wyoming,USA,Deceased,20/02/2023,N/A
4077,US-204008,26/08/2023,93,M,New Amanda,Tiffanymouth,Kentucky,USA,Hospitalized,27/01/2023,N/A
4078,US-442809,03/06/2023,,M,North Tracy,Peterport,Montana,USA,Deceased,25/09/2023,N/A
4079,US-297873,02/11/2023,54,M,Murraymouth,West Andrew,New Hampshire,USA,Deceased,24/09/2023,N/A
4080,US-945545,29/08/2023,57,F,New Kimberlyville,Danielstad,Tennessee,USA,Recovered,26/01/2023,N/A
4081,US-926141,01/02/2023,43,,Michelleville,East Anthonyton,Maine,USA,Deceased,17/04/2023,N/A
4082,US-496514,25/01/2023,18,F,West Tamara,North Georgeland,Wyoming,USA,Recovered,23/03/2023,N/A
4083,US-876621,27/10/2023,,M,Kelleyborough,East Jamesmouth,Iowa,USA,Hospitalized,19/09/2023,N/A
